page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
78	18	1874	c	545	4.57	8.00	10.00	35	1.122	1.092	0	31	2432	2623
78	18	1909	y	698	4.70	8.00	12.17	42	1.185	1.278	1	19	2467	2623
78	18	1975	i	499	4.50	8.00	10.00	29	8.433	1.330	1	63	2533	2623
78	18	2004	f	598	4.32	7.21	11.31	35	1.021	1.216	1	19	2562	2623
78	18	2062	g	848	4.76	8.25	14.42	34	1.262	1.559	1	14	2620	2623
78	18	2096	i	482	4.65	8.00	10.00	30	8.145	1.330	1	63	2654	2623
78	18	2126	v	616	4.99	8.25	13.42	41	1.458	1.106	0	17	2684	2623
78	18	2167	e	688	5.43	9.26	15.23	35	1.441	1.493	1	98	2725	2623
78	18	2202	n	654	4.67	8.00	11.31	41	1.478	1.233	1	61	2760	2623
78	18	2270	a	626	4.21	7.21	10.00	35	1.270	1.259	1	46	2828	2623
78	19	271	T	1536	6.21	10.00	15.62	53	1.937	1.250	1	5	829	2877
78	19	324	h	1528	6.07	10.00	16.00	61	3.324	1.835	1	31	882	2877
78	19	385	e	1361	6.76	11.66	17.89	46	2.851	1.880	1	98	943	2877
78	19	463	w	1458	6.99	12.17	16.97	61	2.236	1.952	1	10	1021	2877
78	19	524	a	813	3.88	6.32	10.00	52	1.649	1.104	0	46	1082	2877
78	19	576	r	670	4.31	7.21	10.00	48	1.719	1.165	0	47	1134	2877
78	19	624	m	1664	5.98	10.00	15.23	62	1.963	1.529	1	18	1182	2877
78	19	686	o	702	4.11	6.32	10.00	48	15.437	1.074	0	61	1244	2877
78	19	734	n	744	4.16	7.21	11.66	53	1.681	1.112	0	61	1292	2877
78	19	787	g	972	3.52	5.66	8.94	51	1.447	1.069	0	14	1345	2877
78	19	838	e	1326	6.57	11.31	18.00	47	2.777	1.824	1	98	1396	2877
78	19	885	r	659	4.28	7.21	10.00	48	1.691	1.165	0	47	1443	2877
78	19	933	s	866	4.48	8.00	11.66	42	1.519	1.299	1	43	1491	2877
78	19	1008	w	1413	6.78	12.00	16.12	59	2.167	1.925	1	10	1566	2877
78	19	1067	i	988	6.01	10.00	14.14	47	16.696	1.662	1	63	1625	2877
78	19	1114	l	1028	5.93	10.00	14.00	47	1.973	1.335	1	26	1672	2877
78	19	1161	l	1022	5.80	10.00	13.42	46	1.961	1.335	1	26	1719	2877
78	19	1241	s	844	4.39	7.21	11.31	39	1.480	1.171	1	43	1799	2877
78	19	1280	t	584	3.84	6.00	10.00	44	1.766	1.045	0	64	1838	2877
78	19	1324	a	786	3.79	6.00	8.25	52	1.594	1.048	0	46	1882	2877
78	19	1376	r	661	4.30	7.21	10.00	47	1.696	1.165	0	47	1934	2877
78	19	1423	t	589	3.88	6.00	10.00	42	1.781	1.045	0	64	1981	2877
78	19	1497	m	1616	5.82	10.00	14.42	62	1.906	1.529	1	18	2055	2877
78	19	1559	i	994	5.97	10.00	14.14	44	16.798	1.662	1	63	2117	2877
78	19	1603	n	707	4.10	7.21	12.00	51	1.597	1.112	0	61	2161	2877
78	19	1654	i	1001	5.92	10.00	14.00	47	16.916	1.662	1	63	2212	2877
78	19	1701	n	737	4.10	7.21	12.00	53	1.665	1.112	0	61	2259	2877
78	19	1754	g	964	3.48	5.66	8.49	49	1.435	1.069	0	14	2312	2877
78	19	1833	b	1326	5.84	10.00	15.62	54	2.014	1.489	1	11	2391	2877
78	19	1887	i	1027	5.97	10.00	14.14	44	17.355	1.662	1	63	2445	2877
78	19	1931	t	567	3.90	6.00	10.00	37	1.714	1.045	0	64	2489	2877
78	19	1968	c	611	3.85	6.00	8.25	46	1.258	0.819	0	31	2526	2877
78	19	2014	o	699	4.05	6.32	8.25	47	15.371	1.074	0	61	2572	2877
78	19	2061	i	1018	6.11	10.00	15.62	45	17.203	1.662	1	63	2619	2877
78	19	2106	n	734	4.16	7.21	12.00	49	1.658	1.112	0	61	2664	2877
78	19	2188	f	1157	5.83	10.00	15.62	42	1.975	1.686	1	19	2746	2877
78	19	2230	o	739	4.05	6.32	10.00	45	16.251	1.074	0	61	2788	2877
78	19	2275	r	646	4.22	7.21	10.00	46	1.657	1.165	0	47	2833	2877
78	20	85	I	571	4.58	8.00	10.00	29	1.328	1.000	0	6	643	2986
78	20	114	t	568	4.76	8.00	11.66	31	1.717	1.394	1	64	672	2986
78	20	145	'	277	5.65	10.00	13.42	23	1.000	1.000	0	3	703	2986
78	20	168	s	693	4.81	8.00	10.20	30	1.215	1.299	1	43	726	2986
78	20	223	a	675	4.50	7.21	10.77	36	1.369	1.259	1	46	781	2986
78	20	280	f	639	4.67	8.00	11.31	32	1.091	1.349	1	19	838	2986
78	20	312	a	683	4.38	7.21	10.00	38	1.385	1.259	1	46	870	2986
78	20	350	c	576	4.70	8.00	10.00	35	1.186	1.092	0	31	908	2986
78	20	385	t	565	4.78	8.00	12.81	32	1.708	1.394	1	64	943	2986
78	20	437	b	703	4.62	8.00	12.00	40	1.068	1.191	1	11	995	2986
78	20	477	a	655	4.36	7.21	10.00	39	1.328	1.259	1	46	1035	2986
78	20	516	k	779	4.69	8.00	11.31	40	1.030	1.000	0	3	1074	2986
78	20	556	e	706	6.70	13.42	18.00	35	1.479	2.163	1	98	1114	2986
78	20	591	d	713	4.52	7.21	11.31	40	1.383	1.313	1	18	1149	2986
78	20	2146	p	1806	6.78	11.66	17.09	57	3.289	2.062	1	16	2704	2986
78	20	2203	r	1305	7.31	12.65	17.89	54	3.348	2.044	1	47	2761	2986
78	20	2257	o	1248	6.51	10.77	14.14	49	27.443	1.829	1	61	2815	2986
78	20	2306	t	1242	6.64	11.66	18.44	49	3.755	2.032	1	64	2864	2986
78	20	2355	o	1268	6.55	10.77	13.42	51	27.883	1.829	1	61	2913	2986
78	20	2406	c	1303	6.87	12.00	16.00	51	2.683	1.638	1	31	2964	2986
78	20	2457	o	1246	6.41	10.77	14.14	52	27.400	1.829	1	61	3015	2986
78	20	2509	l	1191	6.65	12.00	16.12	49	2.286	1.602	1	26	3067	2986
78	20	2558	,	512	7.50	14.00	20.00	25	1.761	1.378	1	7	3116	2986
78	21	1243	o	525	4.28	7.21	8.25	29	11.545	1.224	1	61	1801	3114
78	21	1272	b	657	4.45	7.21	11.31	40	0.998	1.074	0	11	1830	3114
78	21	1312	s	655	4.69	8.00	10.00	33	1.149	1.299	1	43	1870	3114
78	21	1345	e	674	5.63	10.00	16.12	37	1.412	1.612	1	98	1903	3114
78	21	1382	r	576	5.11	8.37	12.00	38	1.478	1.352	1	47	1940	3114
78	21	1420	v	569	4.96	8.25	12.00	39	1.347	1.106	0	17	1978	3114
78	21	1459	a	652	4.24	7.21	10.00	38	1.322	1.259	1	46	2017	3114
78	21	1497	b	625	4.39	7.21	10.00	34	0.949	1.074	0	11	2055	3114
78	21	1531	l	525	4.50	8.00	10.00	33	1.008	1.068	0	26	2089	3114
78	21	1564	e	677	5.62	10.00	15.23	33	1.418	1.612	1	98	2122	3114
78	21	1619	b	667	4.43	7.21	10.00	39	1.013	1.074	0	11	2177	3114
78	21	1658	y	701	4.78	8.00	12.00	38	1.190	1.278	1	19	2216	3114
78	21	1720	a	641	4.32	7.21	10.00	36	1.300	1.259	1	46	2278	3114
78	21	1756	n	653	4.72	8.00	11.66	38	1.475	1.233	1	61	2314	3114
78	21	1794	y	708	4.82	8.25	12.00	42	1.202	1.318	1	19	2352	3114
78	21	1836	o	525	4.25	6.32	8.49	34	11.545	1.074	0	61	2394	3114
78	21	1870	n	670	4.82	8.00	11.66	40	1.514	1.233	1	61	2428	3114
78	21	1910	e	672	5.16	8.49	14.56	35	1.408	1.368	1	98	2468	3114
78	21	1970	c	548	4.59	8.00	10.00	31	1.129	1.092	0	31	2528	3114
78	21	2001	h	749	4.49	7.21	10.77	43	1.629	1.323	1	31	2559	3114
78	21	2044	o	527	4.26	7.21	8.49	37	11.589	1.224	1	61	2602	3114
78	21	2081	o	529	4.29	7.21	8.49	34	11.633	1.224	1	61	2639	3114
78	21	2115	s	664	4.67	8.00	10.00	36	1.164	1.299	1	43	2673	3114
78	21	2151	i	510	4.60	8.00	10.00	34	8.619	1.330	1	63	2709	3114
78	21	2185	n	664	4.77	8.00	12.00	38	1.500	1.233	1	61	2743	3114
78	21	2223	g	851	4.78	8.25	14.42	40	1.267	1.559	1	14	2781	3114
78	21	2285	t	533	4.56	8.00	11.66	34	1.611	1.394	1	64	2843	3114
78	21	2319	o	533	4.26	7.03	8.94	34	11.721	1.194	1	61	2877	3114
78	21	2378	s	649	4.58	8.00	10.00	33	1.138	1.299	1	43	2936	3114
78	21	2411	e	692	5.65	10.00	16.00	36	1.449	1.612	1	98	2969	3114
78	21	2447	e	673	5.45	10.00	16.00	34	1.410	1.612	1	98	3005	3114
78	21	2506	i	518	4.73	8.00	10.00	26	8.754	1.330	1	63	3064	3114
78	21	2532	t	544	4.66	8.00	12.81	33	1.645	1.394	1	64	3090	3114
78	21	2565	,	271	6.00	11.31	15.62	20	0.932	1.113	0	7	3123	3114
78	22	1471	r	566	4.94	8.25	11.31	37	1.452	1.333	1	47	2029	3221
78	22	1508	i	500	4.54	8.00	10.00	31	8.450	1.330	1	63	2066	3221
78	22	1539	g	834	4.66	8.00	14.42	38	1.242	1.512	1	14	2097	3221
78	22	1577	h	733	4.49	7.21	11.66	42	1.594	1.323	1	31	2135	3221
78	22	1619	t	522	4.56	8.00	12.81	32	1.578	1.394	1	64	2177	3221
78	22	1672	t	525	4.50	7.21	11.31	33	1.587	1.256	1	64	2230	3221
78	22	1705	h	730	4.45	7.21	11.31	44	1.588	1.323	1	31	2263	3221
78	22	1749	e	676	5.82	10.10	16.49	32	1.416	1.628	1	98	2307	3221
78	22	1781	r	574	5.08	8.49	12.00	36	1.473	1.371	1	47	2339	3221
78	22	1817	e	685	5.71	10.00	16.12	37	1.435	1.612	1	98	2375	3221
78	22	1878	i	496	4.49	8.00	10.00	30	8.382	1.330	1	63	2436	3221
78	22	1908	n	662	4.77	8.00	11.66	38	1.496	1.233	1	61	2466	3221
78	22	1969	t	531	4.62	8.00	12.81	31	1.605	1.394	1	64	2527	3221
78	22	2000	h	745	4.53	7.21	11.66	44	1.620	1.323	1	31	2558	3221
78	22	2044	e	696	5.84	10.00	16.00	33	1.458	1.612	1	98	2602	3221
78	22	2102	G	663	4.10	6.32	8.94	36	1.000	1.000	0	1	2660	3221
78	22	2138	e	683	5.54	10.00	15.62	37	1.431	1.612	1	98	2696	3221
78	22	2175	n	661	4.69	8.00	11.31	41	1.494	1.233	1	61	2733	3221
78	22	2216	e	684	5.58	10.00	16.00	37	1.433	1.612	1	98	2774	3221
78	22	2253	s	659	4.69	8.00	10.20	34	1.156	1.299	1	43	2811	3221
78	22	2287	i	498	4.48	8.00	10.00	34	8.416	1.330	1	63	2845	3221
78	22	2321	s	654	4.69	8.00	10.00	32	1.147	1.299	1	43	2879	3221
78	22	2377	B	755	3.92	6.00	10.00	40	0.974	0.949	0	4	2935	3221
78	22	2417	l	527	4.54	8.00	10.00	35	1.011	1.068	0	26	2975	3221
78	22	2452	o	527	4.29	7.21	8.94	35	11.589	1.224	1	61	3010	3221
78	22	2487	c	556	4.65	8.00	10.00	36	1.145	1.092	0	31	3045	3221
78	22	2523	k	756	4.59	8.00	10.77	42	1.000	1.000	0	3	3081	3221
78	22	2565	.	229	6.35	12.00	16.49	22	1.405	1.200	1	7	3123	3221
