page	line	cell	char	area	sw	sw90	emax	width	area_ratio	sw_ratio	bold	n_same	x	y
75	17	2253	h	551	3.37	5.66	8.25	45	0.978	0.982	0	58	2361	2628
75	17	2298	e	525	3.71	6.00	10.00	35	0.984	0.998	0	117	2406	2628
75	17	2333	s	581	3.91	6.00	10.00	36	0.991	0.949	0	75	2441	2628
75	17	2369	e	539	3.73	6.00	10.00	38	1.011	0.998	0	117	2477	2628
75	17	2434	d	528	3.51	5.66	8.94	35	0.977	0.987	0	30	2542	2628
75	17	2469	a	523	3.53	5.66	8.25	38	0.921	0.978	0	81	2577	2628
75	17	2507	y	650	3.95	6.32	11.31	45	1.194	0.979	0	24	2615	2628
75	17	2552	s	592	3.99	6.32	10.00	35	1.009	1.001	0	75	2660	2628
75	17	2587	.	172	5.60	10.00	14.14	22	0.965	1.064	0	21	2695	2628
75	18	712	t	431	3.66	6.00	10.00	34	0.994	1.000	0	107	820	2742
75	18	746	o	508	3.82	6.00	8.00	38	1.055	1.016	0	81	854	2742
75	18	784	x	680	4.28	7.21	10.00	48	1.036	1.000	0	8	892	2742
75	18	832	i	376	3.61	6.00	8.49	32	1.011	1.001	0	100	940	2742
75	18	864	c	448	3.61	5.66	8.00	35	1.030	0.985	0	42	972	2742
75	18	899	i	395	3.63	6.00	8.00	32	1.062	1.001	0	100	1007	2742
75	18	931	t	416	3.71	6.00	10.00	29	0.959	1.000	0	107	1039	2742
75	18	960	y	623	4.00	6.32	10.77	41	1.145	0.979	0	24	1068	2742
75	18	1026	i	374	3.58	6.00	8.49	31	1.005	1.001	0	100	1134	2742
75	18	1057	s	585	3.97	6.32	10.00	32	0.997	1.001	0	75	1165	2742
75	18	1648	p	1030	5.28	8.94	14.00	42	1.716	1.518	1	15	1756	2742
75	18	1690	r	734	5.50	10.00	12.81	42	1.669	1.641	1	53	1798	2742
75	18	1732	o	705	4.82	8.00	10.00	41	1.464	1.355	1	81	1840	2742
75	18	1773	t	713	5.21	8.49	14.14	42	1.644	1.414	1	107	1881	2742
75	18	1815	o	711	4.71	8.00	10.00	40	1.476	1.355	1	81	1923	2742
75	18	1855	c	716	5.10	8.25	10.77	38	1.646	1.436	1	42	1963	2742
75	18	1893	o	716	4.71	8.00	10.00	41	1.487	1.355	1	81	2001	2742
75	18	1934	l	689	5.16	8.00	12.00	37	1.688	1.347	1	43	2042	2742
75	18	1971	.	174	5.57	10.00	14.14	20	0.976	1.064	0	21	2079	2742
75	21	499	I	442	3.70	6.00	8.49	29	0.946	1.000	0	3	607	3065
75	21	528	t	446	3.76	6.00	10.00	35	1.029	1.000	0	107	636	3065
75	21	563	'	197	4.62	8.00	10.77	21	12.313	1.132	0	7	671	3065
75	21	584	s	617	4.09	6.32	10.00	33	1.052	1.001	0	75	692	3065
75	21	643	o	518	3.90	6.00	8.25	35	1.076	1.016	0	81	751	3065
75	21	678	n	529	3.84	6.32	10.00	42	1.061	1.005	0	75	786	3065
75	21	720	l	464	3.90	6.00	8.49	34	1.137	1.010	0	43	828	3065
75	21	754	y	658	4.08	7.21	11.31	41	1.209	1.116	0	24	862	3065
75	21	817	t	432	3.65	6.00	10.00	34	0.996	1.000	0	107	925	3065
75	21	851	h	572	3.47	6.00	8.49	44	1.015	1.041	0	58	959	3065
75	21	895	e	542	3.79	6.00	10.00	35	1.016	0.998	0	117	1003	3065
75	21	955	l	470	3.82	6.00	8.49	35	1.151	1.010	0	43	1063	3065
75	21	990	a	605	3.71	6.00	8.25	43	1.066	1.037	0	81	1098	3065
75	21	1033	n	513	3.79	6.32	10.20	42	1.029	1.005	0	75	1141	3065
75	21	1075	g	720	3.29	5.66	7.21	41	1.056	1.053	0	22	1183	3065
75	21	1116	u	531	3.86	6.00	10.00	45	0.960	0.998	0	27	1224	3065
75	21	1161	a	559	3.48	5.66	8.00	41	0.985	0.978	0	81	1269	3065
75	21	1202	g	690	3.30	5.66	8.00	42	1.012	1.053	0	22	1310	3065
75	21	1244	e	531	3.75	6.00	10.00	33	0.996	0.998	0	117	1352	3065
75	21	1302	o	490	3.74	6.00	8.00	34	1.018	1.016	0	81	1410	3065
75	21	1336	f	506	3.58	6.00	8.49	37	0.966	1.000	0	15	1444	3065
75	21	1396	t	423	3.61	6.00	8.49	32	0.976	1.000	0	107	1504	3065
75	21	1428	h	551	3.36	5.66	8.00	44	0.978	0.982	0	58	1536	3065
75	21	1472	e	534	3.71	6.00	8.94	35	1.001	0.998	0	117	1580	3065
75	21	1535	s	562	3.85	6.00	10.00	33	0.958	0.949	0	75	1643	3065
75	21	1568	h	534	3.33	5.66	8.00	45	0.948	0.982	0	58	1676	3065
75	21	1613	a	551	3.48	5.66	8.00	42	0.970	0.978	0	81	1721	3065
75	21	1655	m	706	3.76	6.00	10.00	49	1.039	0.978	0	22	1763	3065
75	21	1704	e	522	3.62	6.00	8.94	38	0.979	0.998	0	117	1812	3065
75	21	1742	l	455	3.72	6.00	8.25	34	1.115	1.010	0	43	1850	3065
75	21	1776	e	536	3.76	6.00	10.00	38	1.005	0.998	0	117	1884	3065
75	21	1814	s	564	3.87	6.00	8.94	35	0.962	0.949	0	75	1922	3065
75	21	1849	s	568	3.85	6.00	10.00	36	0.969	0.949	0	75	1957	3065
75	21	1911	o	476	3.63	5.66	7.21	34	0.988	0.958	0	81	2019	3065
75	21	1945	p	619	3.64	6.00	8.49	39	1.031	1.018	0	15	2053	3065
75	21	1984	p	616	3.60	6.00	8.94	40	1.026	1.018	0	15	2092	3065
75	21	2024	o	472	3.62	5.66	8.00	38	0.980	0.958	0	81	2132	3065
75	21	2062	r	451	3.89	6.00	10.00	37	1.025	0.985	0	53	2170	3065
75	21	2099	t	425	3.67	6.00	10.00	35	0.980	1.000	0	107	2207	3065
75	21	2134	u	535	3.86	6.00	10.00	43	0.968	0.998	0	27	2242	3065
75	21	2177	n	509	3.77	6.32	10.20	43	1.021	1.005	0	75	2285	3065
75	21	2220	i	380	3.65	6.00	8.49	35	1.021	1.001	0	100	2328	3065
75	21	2255	s	581	3.91	6.00	10.00	36	0.991	0.949	0	75	2363	3065
75	21	2291	t	437	3.75	6.00	10.00	35	1.008	1.000	0	107	2399	3065
75	21	2326	s	586	3.97	6.16	10.00	35	0.999	0.975	0	75	2434	3065
75	21	2387	t	420	3.63	6.00	10.00	32	0.969	1.000	0	107	2495	3065
75	21	2419	r	459	3.93	6.32	8.94	38	1.044	1.038	0	53	2527	3065
75	21	2457	y	628	4.05	6.59	10.77	41	1.154	1.020	0	24	2565	3065
75	21	2498	i	394	3.71	6.00	8.49	34	1.059	1.001	0	100	2606	3065
75	21	2532	n	534	3.89	6.32	10.77	43	1.071	1.005	0	75	2640	3065
75	21	2575	g	702	3.41	5.66	8.25	40	1.030	1.053	0	22	2683	3065
75	22	495	t	448	3.76	6.00	10.00	32	1.033	1.000	0	107	603	3171
75	22	527	o	508	3.82	6.00	8.00	37	1.055	1.016	0	81	635	3171
75	22	589	c	454	3.67	6.00	8.00	36	1.044	1.045	0	42	697	3171
75	22	625	a	586	3.62	6.00	8.00	42	1.032	1.037	0	81	733	3171
75	22	667	s	603	4.02	6.32	10.00	35	1.028	1.001	0	75	775	3171
75	22	702	h	574	3.54	6.00	8.49	45	1.019	1.041	0	58	810	3171
75	22	772	i	409	3.80	6.00	8.49	30	1.099	1.001	0	100	880	3171
75	22	802	n	541	3.97	7.21	10.77	39	1.085	1.146	0	75	910	3171
75	22	865	b	584	3.69	6.00	8.49	39	1.013	1.012	0	22	973	3171
75	22	904	y	629	4.05	7.21	11.31	41	1.156	1.116	0	24	1012	3171
75	22	967	r	466	3.94	6.00	8.49	36	1.060	0.985	0	53	1075	3171
75	22	1003	i	368	3.54	6.00	8.00	32	0.989	1.001	0	100	1111	3171
75	22	1035	d	566	3.52	5.66	8.49	39	1.047	0.987	0	30	1143	3171
75	22	1074	i	377	3.62	6.00	8.49	32	1.013	1.001	0	100	1182	3171
75	22	1106	n	510	3.83	6.03	10.00	41	1.023	0.959	0	75	1214	3171
75	22	1147	g	706	3.34	5.66	7.21	42	1.036	1.053	0	22	1255	3171
75	22	1214	B	600	3.42	6.00	8.49	43	1.016	1.030	0	9	1322	3171
75	22	1257	i	392	3.57	6.00	8.49	32	1.054	1.001	0	100	1365	3171
75	22	1289	t	426	3.79	6.00	10.00	29	0.982	1.000	0	107	1397	3171
75	22	1318	c	423	3.53	5.66	8.00	35	0.972	0.985	0	42	1426	3171
75	22	1353	o	492	3.74	6.00	8.00	36	1.022	1.016	0	81	1461	3171
75	22	1389	i	358	3.47	6.00	8.00	34	0.962	1.001	0	100	1497	3171
75	22	1423	n	507	3.81	6.32	10.77	41	1.017	1.005	0	75	1531	3171
75	22	1464	s	584	3.95	6.32	10.00	36	0.996	1.001	0	75	1572	3171
75	22	1527	c	435	3.58	5.66	7.21	36	1.000	0.985	0	42	1635	3171
75	22	1563	o	475	3.64	5.66	8.00	35	0.986	0.958	0	81	1671	3171
75	22	1598	a	587	3.51	5.66	8.25	43	1.034	0.978	0	81	1706	3171
75	22	1641	t	400	3.68	6.00	10.00	27	0.923	1.000	0	107	1749	3171
75	22	1668	t	425	3.68	6.00	10.00	33	0.980	1.000	0	107	1776	3171
75	22	1701	a	555	3.52	5.66	8.49	42	0.978	0.978	0	81	1809	3171
75	22	1743	i	377	3.57	6.00	8.00	33	1.013	1.001	0	100	1851	3171
75	22	1776	l	448	3.74	6.00	8.00	35	1.098	1.010	0	43	1884	3171
75	22	1811	s	579	3.99	6.32	10.00	37	0.987	1.001	0	75	1919	3171
75	22	1873	t	421	3.59	5.66	10.00	33	0.971	0.943	0	107	1981	3171
75	22	1906	h	564	3.41	5.66	8.00	46	1.001	0.982	0	58	2014	3171
75	22	1952	a	552	3.48	5.66	8.00	40	0.972	0.978	0	81	2060	3171
75	22	1992	t	426	3.72	6.00	10.00	30	0.982	1.000	0	107	2100	3171
75	22	2045	g	567	3.35	5.66	8.00	39	0.832	1.053	0	22	2153	3171
75	22	2084	i	390	3.60	6.00	8.49	32	1.048	1.001	0	100	2192	3171
75	22	2116	v	429	3.93	6.32	10.00	35	0.938	1.000	0	8	2224	3171
75	22	2151	e	551	3.81	6.00	10.00	32	1.033	0.998	0	117	2259	3171
75	22	2209	i	398	3.66	6.00	8.00	27	1.070	1.001	0	100	2317	3171
75	22	2236	t	428	3.74	6.00	10.00	29	0.987	1.000	0	107	2344	3171
75	22	2289	a	583	3.65	6.00	8.25	38	1.027	1.037	0	81	2397	3171
75	22	2351	b	566	3.68	6.00	8.25	39	0.982	1.012	0	22	2459	3171
75	22	2390	a	564	3.54	5.66	8.00	41	0.993	0.978	0	81	2498	3171
75	22	2431	d	539	3.47	5.66	8.49	40	0.997	0.987	0	30	2539	3171
75	22	2495	n	517	3.87	6.32	10.77	41	1.037	1.005	0	75	2603	3171
75	22	2536	a	569	3.58	6.00	8.00	43	1.002	1.037	0	81	2644	3171
75	22	2579	m	761	3.92	6.00	10.00	47	1.120	0.978	0	22	2687	3171
75	22	2626	e	543	3.79	6.00	10.00	37	1.018	0.998	0	117	2734	3171
75	22	2663	.	174	5.54	10.00	14.00	20	0.976	1.064	0	21	2771	3171
75	23	495	V	933	5.45	8.94	14.56	49	1.000	1.000	0	1	603	3275
75	23	544	i	692	5.19	8.25	12.00	34	1.860	1.376	1	100	652	3275
75	23	578	t	429	3.84	6.00	10.00	29	0.989	1.000	0	107	686	3275
75	23	607	a	578	3.61	6.00	8.00	41	1.018	1.037	0	81	715	3275
75	23	648	l	712	5.20	8.25	11.31	38	1.744	1.389	1	43	756	3275
75	23	686	i	675	5.22	8.25	12.00	37	1.814	1.376	1	100	794	3275
75	23	723	k	725	4.02	6.32	10.00	43	1.019	1.054	0	10	831	3275
75	23	793	B	1024	4.52	8.00	11.31	45	1.734	1.373	1	9	901	3275
75	23	838	u	905	5.61	10.00	13.42	47	1.637	1.663	1	27	946	3275
75	23	885	t	435	3.69	6.00	10.00	34	1.003	1.000	0	107	993	3275
75	23	919	e	509	3.73	7.21	10.00	38	0.954	1.200	1	117	1027	3275
75	23	957	r	469	3.94	6.00	8.49	38	1.066	0.985	0	53	1065	3275
75	23	995	i	670	5.28	8.49	12.81	37	1.801	1.416	1	100	1103	3275
75	23	1032	n	526	3.88	6.32	10.00	40	1.055	1.005	0	75	1140	3275
75	23	1100	c	441	3.59	5.66	7.21	35	1.014	0.985	0	42	1208	3275
75	23	1135	a	572	3.59	6.00	8.25	42	1.007	1.037	0	81	1243	3275
75	23	1177	m	746	3.92	6.00	10.00	46	1.098	0.978	0	22	1285	3275
75	23	1223	e	530	3.73	6.00	8.94	36	0.994	0.998	0	117	1331	3275
75	23	1284	u	545	3.84	6.00	8.94	41	0.986	0.998	0	27	1392	3275
75	23	1325	p	625	3.65	6.00	8.49	36	1.041	1.018	0	15	1433	3275
75	23	1386	w	600	3.93	6.32	10.20	44	0.984	0.987	0	15	1494	3275
75	23	1430	i	380	3.53	6.00	8.00	32	1.021	1.001	0	100	1538	3275
75	23	1462	t	419	3.65	6.00	10.00	31	0.966	1.000	0	107	1570	3275
75	23	1493	h	569	3.46	5.66	8.25	44	1.010	0.982	0	58	1601	3275
75	23	1560	t	421	3.59	5.66	10.00	33	0.971	0.943	0	107	1668	3275
75	23	1593	h	570	3.43	5.66	8.00	44	1.012	0.982	0	58	1701	3275
75	23	1637	e	528	3.73	6.00	10.00	36	0.990	0.998	0	117	1745	3275
75	23	1694	"	331	2.61	4.00	5.66	30	0.944	0.667	0	4	1802	3275
75	23	1724	M	1947	5.80	10.77	16.00	58	2.830	1.795	1	5	1832	3275
75	23	1782	a	1426	5.25	10.00	12.81	43	2.512	1.729	1	81	1890	3275
75	23	1825	x	959	3.65	7.21	12.00	52	1.460	1.000	0	8	1933	3275
75	23	1877	i	932	5.83	10.00	14.14	36	2.505	1.668	1	100	1985	3275
75	23	1913	m	1582	5.92	10.18	14.42	50	2.329	1.658	1	22	2021	3275
75	23	1963	a	1383	5.42	10.00	14.56	47	2.436	1.729	1	81	2071	3275
75	23	2010	l	1070	5.65	10.00	14.14	38	2.621	1.684	1	43	2118	3275
75	23	2048	i	1064	5.74	10.20	14.42	36	2.860	1.701	1	100	2156	3275
75	23	2084	s	1486	6.04	11.31	15.23	38	2.534	1.790	1	75	2192	3275
75	23	2122	t	1382	5.43	10.20	17.20	44	3.187	1.700	1	107	2230	3275
75	23	2166	"	427	2.80	4.00	7.21	27	1.218	0.667	0	4	2274	3275
75	23	2213	e	549	3.78	6.00	10.00	33	1.029	0.998	0	117	2321	3275
75	23	2246	p	621	3.69	6.00	8.94	36	1.034	1.018	0	15	2354	3275
75	23	2282	i	410	3.66	6.00	8.00	34	1.102	1.001	0	100	2390	3275
75	23	2316	t	419	3.70	6.00	10.00	29	0.966	1.000	0	107	2424	3275
75	23	2345	h	561	3.43	5.66	8.00	47	0.996	0.982	0	58	2453	3275
75	23	2392	e	565	3.90	6.00	10.00	35	1.059	0.998	0	117	2500	3275
75	23	2427	t	440	3.77	6.00	10.00	35	1.015	1.000	0	107	2535	3275
75	23	2462	.	176	5.61	10.10	14.14	20	0.987	1.075	0	21	2570	3275
75	24	494	N	620	3.40	6.00	10.00	44	0.985	1.000	0	4	602	3384
75	24	538	o	515	3.86	6.00	8.00	35	1.069	1.016	0	81	646	3384
75	24	573	w	608	3.91	6.32	10.20	45	0.997	0.987	0	15	681	3384
75	24	644	h	591	3.56	6.00	8.49	44	1.049	1.041	0	58	752	3384
75	24	688	e	564	3.86	6.00	10.00	35	1.057	0.998	0	117	796	3384
75	24	723	'	202	4.65	8.22	11.66	23	12.625	1.164	0	7	831	3384
75	24	746	s	599	4.00	6.32	10.00	33	1.021	1.001	0	75	854	3384
75	24	806	s	609	4.06	6.32	10.00	34	1.038	1.001	0	75	914	3384
75	24	840	l	467	3.88	6.00	8.49	35	1.144	1.010	0	43	948	3384
75	24	875	i	383	3.66	6.00	8.00	34	1.030	1.001	0	100	983	3384
75	24	909	n	516	3.80	6.32	10.77	41	1.035	1.005	0	75	1017	3384
75	24	950	g	695	3.31	5.66	7.21	44	1.020	1.053	0	22	1058	3384
75	24	994	i	368	3.53	6.00	8.25	34	0.989	1.001	0	100	1102	3384
75	24	1028	n	530	3.87	6.32	10.00	39	1.063	1.005	0	75	1136	3384
75	24	1067	g	719	3.36	5.66	8.00	41	1.055	1.053	0	22	1175	3384
75	24	1131	p	612	3.57	5.66	8.49	38	1.019	0.960	0	15	1239	3384
75	24	1169	r	467	3.99	6.32	8.94	38	1.062	1.038	0	53	1277	3384
75	24	1207	o	485	3.71	6.00	8.00	36	1.007	1.016	0	81	1315	3384
75	24	1243	o	481	3.70	6.00	7.21	38	0.999	1.016	0	81	1351	3384
75	24	1281	f	528	3.73	6.00	8.49	36	1.008	1.000	0	15	1389	3384
75	24	1340	o	480	3.67	6.00	8.00	34	0.997	1.016	0	81	1448	3384
75	24	1374	f	513	3.69	6.00	10.00	36	0.979	1.000	0	15	1482	3384
75	24	1435	s	566	3.88	6.00	10.00	32	0.965	0.949	0	75	1543	3384
75	24	1467	t	415	3.62	6.00	10.00	35	0.957	1.000	0	107	1575	3384
75	24	1502	a	556	3.51	5.66	8.25	42	0.979	0.978	0	81	1610	3384
75	24	1544	k	699	3.95	6.32	8.49	45	0.983	1.054	0	10	1652	3384
75	24	1589	e	543	3.73	6.00	10.00	34	1.018	0.998	0	117	1697	3384
75	24	1648	a	580	3.48	5.66	8.25	41	1.022	0.978	0	81	1756	3384
75	24	1689	t	398	3.66	6.00	10.00	25	0.918	1.000	0	107	1797	3384
75	24	1737	t	439	3.71	6.00	10.00	34	1.012	1.000	0	107	1845	3384
75	24	1771	h	552	3.43	5.66	8.49	43	0.980	0.982	0	58	1879	3384
75	24	1814	e	539	3.77	6.00	10.00	36	1.011	0.998	0	117	1922	3384
75	24	1876	m	720	3.82	6.00	10.00	47	1.060	0.978	0	22	1984	3384
75	24	1923	E	648	3.27	5.66	8.00	45	1.028	1.000	0	2	2031	3384
75	24	1968	t	416	3.55	5.66	8.49	38	0.959	0.943	0	107	2076	3384
75	24	2006	h	556	3.45	5.66	8.25	43	0.987	0.982	0	58	2114	3384
75	24	2049	e	556	3.81	6.00	10.00	38	1.042	0.998	0	117	2157	3384
75	24	2087	r	471	3.94	6.00	8.49	36	1.071	0.985	0	53	2195	3384
75	24	2123	e	543	3.82	6.00	10.00	37	1.018	0.998	0	117	2231	3384
75	24	2160	u	539	3.89	6.00	10.00	45	0.975	0.998	0	27	2268	3384
75	24	2205	m	746	3.95	6.32	10.00	47	1.098	1.030	0	22	2313	3384
75	24	2277	l	484	3.95	6.00	10.00	36	1.186	1.010	0	43	2385	3384
75	24	2313	a	572	3.52	5.66	8.00	39	1.007	0.978	0	81	2421	3384
75	24	2352	b	585	3.79	6.00	8.94	37	1.015	1.012	0	22	2460	3384
75	24	2389	.	178	5.75	10.37	14.14	19	0.998	1.104	0	21	2497	3384
75	27	489	G	1275	5.45	8.94	14.00	49	1.338	1.225	0	2	597	3695
75	27	538	o	697	4.21	6.32	8.49	43	1.447	1.071	0	81	646	3695
75	27	611	B	1426	5.12	8.49	14.00	54	2.414	1.456	1	9	719	3695
75	27	665	i	988	6.05	10.00	15.62	43	2.656	1.668	1	100	773	3695
75	27	708	t	577	4.11	6.32	11.31	36	1.331	1.054	0	107	816	3695
75	27	744	c	608	4.02	6.32	8.49	42	1.398	1.101	0	42	852	3695
75	27	786	o	699	4.26	6.50	10.00	44	1.452	1.101	0	81	894	3695
75	27	830	i	953	5.98	10.00	14.42	42	2.562	1.668	1	100	938	3695
75	27	872	n	729	4.27	7.21	12.17	46	1.462	1.146	0	75	980	3695
75	27	951	T	1412	6.09	10.00	14.42	47	2.597	1.700	1	7	1059	3695
75	27	998	o	675	4.12	6.32	8.49	44	1.402	1.071	0	81	1106	3695
75	27	1042	x	946	4.80	8.00	12.00	56	1.441	1.109	0	8	1150	3695
75	27	1098	i	951	6.09	10.00	14.42	42	2.556	1.668	1	100	1206	3695
75	27	1140	c	599	3.96	6.32	8.25	37	1.377	1.101	0	42	1248	3695
75	27	1209	M	1006	3.74	6.00	11.31	55	1.462	1.000	0	5	1317	3695
75	27	1264	a	787	3.96	6.32	10.00	51	1.386	1.093	0	81	1372	3695
75	27	1315	x	936	4.71	8.00	11.31	59	1.425	1.109	0	8	1423	3695
75	27	1374	i	952	5.99	10.00	14.00	43	2.559	1.668	1	100	1482	3695
75	27	1417	m	1528	5.83	10.00	14.00	58	2.249	1.629	1	22	1525	3695
75	27	1475	a	770	3.88	6.00	8.49	53	1.356	1.037	0	81	1583	3695
75	27	1528	l	975	5.90	10.00	14.00	45	2.389	1.684	1	43	1636	3695
75	27	1573	i	942	5.99	10.00	14.14	43	2.532	1.668	1	100	1681	3695
75	27	1616	s	821	4.46	7.21	11.31	41	1.400	1.141	0	75	1724	3695
75	27	1657	t	596	4.06	6.32	11.31	42	1.375	1.054	0	107	1765	3695
75	27	1699	,	239	6.31	11.73	15.62	25	0.972	1.198	0	4	1807	3695
75	28	485	t	474	3.92	6.00	11.31	34	1.093	1.000	0	107	593	3799
75	28	519	h	605	3.57	6.00	8.49	46	1.074	1.041	0	58	627	3799
75	28	565	e	567	3.91	6.00	10.00	33	1.063	0.998	0	117	673	3799
75	28	923	o	502	3.78	6.00	8.00	34	1.042	1.016	0	81	1031	3799
75	28	957	f	539	3.83	6.00	10.00	37	1.029	1.000	0	15	1065	3799
75	28	1016	t	438	3.74	6.00	10.00	33	1.010	1.000	0	107	1124	3799
75	28	1049	h	590	3.52	6.00	8.25	44	1.047	1.041	0	58	1157	3799
75	28	1093	e	561	3.90	6.00	10.00	36	1.052	0.998	0	117	1201	3799
75	28	1153	w	614	3.98	6.32	10.20	45	1.007	0.987	0	15	1261	3799
75	28	1198	h	578	3.52	6.00	8.49	42	1.026	1.041	0	58	1306	3799
75	28	1240	o	480	3.68	6.00	8.00	36	0.997	1.016	0	81	1348	3799
75	28	1276	l	474	3.92	6.00	8.49	35	1.161	1.010	0	43	1384	3799
75	28	1311	e	559	3.83	6.00	10.00	33	1.048	0.998	0	117	1419	3799
75	28	1370	S	631	3.76	6.00	10.00	37	1.000	1.000	0	1	1478	3799
75	28	1407	a	583	3.55	5.66	8.00	42	1.027	0.978	0	81	1515	3799
75	28	1449	t	405	3.63	6.00	10.00	31	0.934	1.000	0	107	1557	3799
75	28	1480	o	486	3.70	6.00	8.00	37	1.009	1.016	0	81	1588	3799
75	28	1517	s	592	3.98	6.32	10.00	36	1.009	1.001	0	75	1625	3799
75	28	1553	h	571	3.42	5.66	8.49	44	1.013	0.982	0	58	1661	3799
75	28	1597	i	374	3.57	6.00	8.49	33	1.005	1.001	0	100	1705	3799
75	28	1654	e	561	3.90	6.00	10.00	33	1.052	0.998	0	117	1762	3799
75	28	1687	x	661	4.17	7.21	10.00	48	1.007	1.000	0	8	1795	3799
75	28	1735	p	482	3.50	5.66	8.49	38	0.803	0.960	0	15	1843	3799
75	28	1773	e	547	3.87	6.00	10.00	35	1.026	0.998	0	117	1881	3799
75	28	1808	r	459	3.94	6.00	8.94	39	1.044	0.985	0	53	1916	3799
75	28	1847	i	365	3.52	6.00	8.00	31	0.981	1.001	0	100	1955	3799
75	28	1878	e	547	3.77	6.00	10.00	38	1.026	0.998	0	117	1986	3799
75	28	1916	n	514	3.81	6.00	10.00	41	1.031	0.954	0	75	2024	3799
75	28	1957	c	438	3.60	5.66	8.00	36	1.007	0.985	0	42	2065	3799
75	28	1993	e	554	3.88	6.00	10.00	36	1.039	0.998	0	117	2101	3799
75	28	2029	.	173	5.68	10.62	14.00	20	0.970	1.130	0	21	2137	3799
75	29	485	Y	932	5.38	10.00	12.65	44	0.772	0.938	0	2	593	3917
75	29	529	o	732	5.00	8.25	10.00	38	1.520	1.397	1	81	637	3917
75	29	567	u	895	5.66	10.00	13.42	45	1.619	1.663	1	27	675	3917
75	29	639	w	976	6.19	11.04	15.62	50	1.600	1.723	1	15	747	3917
75	29	689	o	713	4.97	8.00	10.00	38	1.481	1.355	1	81	797	3917
75	29	727	u	909	5.68	10.00	12.81	46	1.644	1.663	1	27	835	3917
75	29	773	l	710	5.25	8.25	12.00	39	1.739	1.389	1	43	881	3917
75	29	812	d	928	5.15	8.25	12.81	45	1.717	1.438	1	30	920	3917
75	29	857	n	877	5.44	8.94	12.81	43	1.759	1.422	1	75	965	3917
75	29	900	'	361	6.44	12.00	16.00	27	22.563	1.698	1	7	1008	3917
75	29	927	t	702	5.24	8.49	14.14	35	1.619	1.414	1	107	1035	3917
75	29	986	b	901	5.21	8.25	12.81	42	1.563	1.391	1	22	1094	3917
75	29	1028	e	507	3.74	7.21	10.00	39	0.951	1.200	1	117	1136	3917
75	29	1095	d	918	5.15	8.32	12.81	40	1.699	1.451	1	30	1203	3917
75	29	1135	i	674	5.30	8.49	12.00	35	1.812	1.416	1	100	1243	3917
75	29	1170	g	1143	5.49	10.00	16.97	44	1.677	1.862	1	22	1278	3917
75	29	1214	g	1121	5.44	10.00	16.12	43	1.645	1.862	1	22	1322	3917
75	29	1257	i	685	5.29	8.94	12.65	37	1.841	1.492	1	100	1365	3917
75	29	1294	n	873	5.45	8.94	12.81	43	1.751	1.422	1	75	1402	3917
75	29	1337	g	1137	5.48	10.00	17.09	45	1.668	1.862	1	22	1445	3917
75	29	1407	b	893	5.15	8.25	12.00	40	1.549	1.391	1	22	1515	3917
75	29	1447	l	685	5.13	8.00	12.00	38	1.678	1.347	1	43	1555	3917
75	29	1485	i	675	5.26	8.49	12.17	37	1.814	1.416	1	100	1593	3917
75	29	1522	n	854	5.36	8.94	14.00	44	1.713	1.422	1	75	1630	3917
75	29	1566	d	911	5.09	8.25	12.81	44	1.686	1.438	1	30	1674	3917
75	29	1610	l	685	5.11	8.00	12.00	38	1.678	1.347	1	43	1718	3917
75	29	1648	y	913	5.45	10.00	14.14	44	1.678	1.547	1	24	1756	3917
75	29	1717	w	950	6.01	10.26	14.14	48	1.557	1.600	1	15	1825	3917
75	29	1765	i	676	5.41	8.94	12.00	33	1.817	1.492	1	100	1873	3917
75	29	1798	t	710	5.18	8.25	14.14	36	1.637	1.374	1	107	1906	3917
75	29	1834	h	993	5.26	8.49	13.42	48	1.762	1.473	1	58	1942	3917
75	29	1906	y	923	5.41	8.94	14.42	43	1.696	1.384	1	24	2014	3917
75	29	1949	o	696	4.88	8.00	10.00	38	1.445	1.355	1	81	2057	3917
75	29	1987	u	881	5.53	10.00	12.81	46	1.593	1.663	1	27	2095	3917
75	29	2033	r	751	5.73	10.00	14.00	41	1.708	1.641	1	53	2141	3917
75	29	2100	b	867	5.01	8.00	12.00	42	1.504	1.349	1	22	2208	3917
75	29	2142	a	856	5.05	8.25	12.17	44	1.508	1.426	1	81	2250	3917
75	29	2186	r	763	5.78	10.00	14.00	42	1.735	1.641	1	53	2294	3917
75	29	2228	e	514	3.80	7.21	10.00	40	0.964	1.200	1	117	2336	3917
75	30	483	h	1024	5.27	8.49	12.65	48	1.817	1.473	1	58	591	4023
75	30	531	a	884	5.13	8.25	12.17	45	1.557	1.426	1	81	639	4023
75	30	576	n	897	5.53	10.00	14.00	44	1.799	1.590	1	75	684	4023
75	30	620	d	943	5.18	8.44	12.81	43	1.745	1.472	1	30	728	4023
75	30	663	s	880	5.44	9.05	12.00	36	1.500	1.432	1	75	771	4023
75	30	726	i	689	5.39	8.94	12.00	33	1.852	1.492	1	100	834	4023
75	30	759	n	897	5.58	10.00	14.00	43	1.799	1.590	1	75	867	4023
75	30	829	t	723	5.31	8.49	14.14	36	1.667	1.414	1	107	937	4023
75	30	865	h	1006	5.20	8.25	12.65	46	1.785	1.431	1	58	973	4023
